Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
1 Nov 2006,British Aerospace BAe-125-700A,N232TN,Juventude,0,"Fort Lauderdale International Airport, FL (FLL)","As the BAe-125 approached Fort Lauderdale/Hollywood International Airport(FLL) the flight crew prepared for a visual approach to runway 9L and advised the air traffic controller that the field was in sight. According to the pilot, he was distracted by trying to locate the runway for a visual approach. Although the copilot stated that he read from the ""Before Landing"" and ""Close In"" checklists, the cockpit voice recorder recorded no checklist challenge-response callouts. During the landing, the airplane touched down on the runway with its landing gear retracted and slid about 2,600 feet before coming to a stop, sustaining substantial damage to a structural component and fire damage to the bottom of the fuselage. Following touchdown, the CVR recorded that the pilot asked what happened to the landing gear and that the copilot responded, ""We never put it down.""Although the airplane was equipped with an audible landing gear warning system designed to alert the flight crew that the landing gear is not extended when the airplane is otherwise configured for landing, the CVR captured no sounds that could be associated with the landing gear warning horn, and the pilot reported that he did not hear a warning. Postaccident testing of the airplaneÂs landing gear system revealed that it operated normally using the normal and emergency extension systems and that the cockpit landing gear visual annunciators and standby indicators correctly indicated the landing gear position. However, the audible landing gear warning system did not operate. Examination of the electrical wiring for the warning system revealed that a wire labeled ""68CA8"" was fractured and separated from the ""CA"" relay; this separation rendered the landing gear warning horn inoperative.PROBABLE CAUSE: ""The failure of the flight crew to extend the landing gear. Contributing to the accident was the inoperative audible landing gear warning system.""",,Landing,Executive,Toluca Airport (TLC/MMTO),"Fort Lauderdale International Airport, FL (FLL/KFLL)",,"Fort Lauderdale International Airport, FL (FLL) -United States of America",ARC,Abnormal Runway Contact,0.95,"The report describes an incident where the aircraft landed with its landing gear retracted, resulting in abnormal runway contact and substantial damage to the aircraft."
2 Nov 2006,Yakovlev Yak-40A,RP-C2695,Interisland Airlines,0,Caticlan-Malay Airport (MPH),"The Interisland Airlines plane was ferried to Caticlan where it was to pick up a group of tourists. On landing at runway 06, the left main gear tyre burst. The aircraft started to swerve to the left, towards the apron were a DHC-7 had just started the engines. The crew used aileron, right braking and rudder deflection to avoid the DHC-7. After passing the apron, the Yak-40 drifted sideways entering the grass on the left side of the runway. Because of lateral forces the right main gear collapsed.",,Landing,Ferry/positioning,Manila-Ninoy Aquino International Airport (MNL/RPLL),Caticlan-Malay Airport (MPH/RPVE),,Caticlan-Malay Airport (MPH) -Philippines,RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during the landing phase, which aligns with the definition of a runway excursion."
6 Nov 2006,de Havilland Canada DHC-6 Twin Otter 300,C-FIZD,Provincial Airlines,0,"Goose Bay Airport, NL (YYR)","The DHC-6-300 (C-FIZD) was being repositioned from the Otter Creek float plane area to Goose Bay airport. During the wheel-gear takeoff from a large dock, the aircraft's main gear struck the end of the dock. The aircraft's right main gear subsequently collapsed when the aircraft was landed at Goose Bay airport. There were no injuries to the two crew members on board.",,Landing,Ferry/positioning,"Goose (Otter Creek) Water Aerodrome, NL","Goose Bay Airport, NL (YYR/CYYR)",,"Goose Bay Airport, NL (YYR) -Canada",ARC,Abnormal Runway Contact,0.9,"The aircraft's main gear struck the end of the dock during takeoff and subsequently collapsed upon landing, indicating abnormal runway or landing surface contact."
7 Nov 2006,Airbus A320-232,N428UA,United Airlines,0,"Chicago-O'Hare International Airport, IL (ORD/KORD)","The left winglet on an Airbus A-320-200 contacted the right horizontal stabilizer and elevator on a Boeing 737-300 while both airplanes were taxiing for takeoff on runway 32L at the O'Hare International Airport.  The initial taxi clearance given to both airplanes was Juliet, to Juliet-1, left on Tango to runway 32L with the Airbus following behind the Boeing.  The crew of the Boeing reported they followed the taxi route and turned left onto Juliet-1.  While on Juliet-1, they stopped short of the intersecting service road because of traffic in front of them and vehicles on the service road.  Because traffic was backing up, the taxi clearance for the Airbus was amended to continue straight on Juliet, to Whiskey, to Tango, then back track on Tango, and hold short of Juliet-1.  As the Airbus continued to taxi straight on Juliet it passed behind the Boeing.  It was at this time that the left winglet on the Airbus contacted the underside of the right horizontal stabilizer and elevator on the Boeing.  Both airplanes subsequently returned to the gates and were deplaned normally.Probable Cause: The pilot-in-command failed to maintain clearance with the parked airplane during taxi for takeoff.",,Taxi,Passenger - Scheduled,"Chicago-O'Hare International Airport, IL (ORD/KORD)","Washington, DC (IAD)",,"Chicago-O'Hare International Airport, IL (ORD/KORD) -United States of America",GCOL,Ground Collision,0.95,"The incident involved a collision between two aircraft while taxiing on the ground, which fits the definition of a ground collision."
7 Nov 2006,Boeing 737-322,N328UA,United Airlines,0,"Chicago-O'Hare International Airport, IL (ORD/KORD)","The left winglet on an Airbus A-320-200 contacted the right horizontal stabilizer and elevator on a Boeing 737-300 while both airplanes were taxiing for takeoff on runway 32L at the O'Hare International Airport.  The initial taxi clearance given to both airplanes was Juliet, to Juliet-1, left on Tango to runway 32L with the Airbus following behind the Boeing.  The crew of the Boeing reported they followed the taxi route and turned left onto Juliet-1.  While on Juliet-1, they stopped short of the intersecting service road because of traffic in front of them and vehicles on the service road.  Because traffic was backing up, the taxi clearance for the Airbus was amended to continue straight on Juliet, to Whiskey, to Tango, then back track on Tango, and hold short of Juliet-1.  As the Airbus continued to taxi straight on Juliet it passed behind the Boeing.  It was at this time that the left winglet on the Airbus contacted the underside of the right horizontal stabilizer and elevator on the Boeing.  Both airplanes subsequently returned to the gates and were deplaned normally.Probable Cause: The pilot-in-command failed to maintain clearance with the parked airplane during taxi for takeoff.",,Standing,Passenger - Scheduled,"Chicago-O'Hare International Airport, IL (ORD/KORD)","New York-La Guardia Airport, NY (LGA/KLGA)",,"Chicago-O'Hare International Airport, IL (ORD/KORD) -United States of America",GCOL,Ground Collision,0.95,"The incident involved a collision between two aircraft while they were taxiing on the ground, which fits the definition of a ground collision."
7 Nov 2006,Boeing 717-2BL,N904ME,Midwest Airlines,0,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)","A Boeing 717-200, N904ME, operated as Midwest Airlines flight 157 contacted a Boeing 717-200, N923ME, which was being operated as Midwest Airlines flight 406, during ground operations at the Milwaukee-Mitchell International Airport (MKE), Wisconsin. There were no injuries.There was minor damage to the right horizontal stabilizer on N904ME, and substantial damage to the left horizontal stabilizer on N923ME.Flight 157 was parked at gate D36 prior to the accident and flight 406 was parked next to it at gate D34. Flight 157 was pushed back from the gate and was stopped facing east behind flight 406 and perpendicular to the gates. The captain reported the pushback was normal and the airplane was not positioned any closer to the gates than usual.The captain of flight 406 stated they were ready to push back, but were advised by the tug driver that they could only push back a little because there was an airplane behind them (flight 157). The captain advised the tug driver to push the airplane back as much as possible so they would be credited with an on-time departure. The tug driver for flight 406 stated he could not see flight 157 behind them and as soon as he began moving the airplane both wing walkers gave the ""X"" signal to stop. He stated the airplane had been pushed back approximately 5-6 feet. One wing walker stated their wands were up in an ""X"" prior to flight 406 being moved because of the location of flight 157 behind them. The captain stated that after the airplane was pushed back, he set the brakes and they were stationary for 3-5 minutes priorto the impact.The captain of flight 157 stated his airplane was then marshalled forward. As he made a left turn out, they felt a jolt so he stopped the airplane and contacted the ramp personnel to see what happened. He reported the left turn was not sharp. The marshaller for flight 157 stated the airplane moved forward very little if at all prior to starting the left turn.Probable Cause: Ground personnel failed to verify the clearance between the airplanes prior to signaling the crew that they were cleared to taxi.  A factor associated with the accident was the parked airplane which was contacted.",,Taxi,Passenger - Scheduled,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)","Omaha-Eppley Airfield, NE (OMA/KOMA)",,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE) -United States of America",GCOL,Ground Collision,0.95,"The report describes a collision between two aircraft during ground operations at an airport, which fits the definition of a ground collision."
7 Nov 2006,Boeing 717-2BL,N923ME,Midwest Airlines,0,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)","A Boeing 717-200, N904ME, operated as Midwest Airlines flight 157 contacted a Boeing 717-200, N923ME, which was being operated as Midwest Airlines flight 406, during ground operations at the Milwaukee-Mitchell International Airport (MKE), Wisconsin. There were no injuries.There was minor damage to the right horizontal stabilizer on N904ME, and substantial damage to the left horizontal stabilizer on N923ME.Flight 157 was parked at gate D36 prior to the accident and flight 406 was parked next to it at gate D34. Flight 157 was pushed back from the gate and was stopped facing east behind flight 406 and perpendicular to the gates. The captain reported the pushback was normal and the airplane was not positioned any closer to the gates than usual.The captain of flight 406 stated they were ready to push back, but were advised by the tug driver that they could only push back a little because there was an airplane behind them (flight 157). The captain advised the tug driver to push the airplane back as much as possible so they would be credited with an on-time departure. The tug driver for flight 406 stated he could not see flight 157 behind them and as soon as he began moving the airplane both wing walkers gave the ""X"" signal to stop. He stated the airplane had been pushed back approximately 5-6 feet. One wing walker stated their wands were up in an ""X"" prior to flight 406 being moved because of the location of flight 157 behind them. The captain stated that after the airplane was pushed back, he set the brakes and they were stationary for 3-5 minutes priorto the impact.The captain of flight 157 stated his airplane was then marshalled forward. As he made a left turn out, they felt a jolt so he stopped the airplane and contacted the ramp personnel to see what happened. He reported the left turn was not sharp. The marshaller for flight 157 stated the airplane moved forward very little if at all prior to starting the left turn.Probable Cause: Ground personnel failed to verify the clearance between the airplanes prior to signaling the crew that they were cleared to taxi.  A factor associated with the accident was the parked airplane which was contacted.",,Standing,Passenger - Scheduled,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)","Kansas City International Airport, MO (MCI/KMCI)",,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE) -United States of America",GCOL,Ground Collision,0.95,"The report describes a collision between two aircraft during ground operations at an airport, which fits the definition of a ground collision."
8 Nov 2006,Swearingen SA226-TC Metro II,C-FTNV,Perimeter Airlines (Inland),0,"Norway House Airport, MB (YNE)","On touchdown at Norway House (YNE), when propeller reverse was selected, the Metro II aircraft turned toward the left side of runway 05. Before the turn could be corrected, the left main tire passed beyond the runway lights and contacted loose snow. The aircraft traversed a ditch then climbed a soil-covered rocky embankment. All three landing gears collapsed and the aircraft came to rest upright and on its belly. The crew and passengers exited the aircraft via the over-wing exits and the main door stairway.FINDINGS AS TO CAUSES AND CONTRIBUTING FACTORS:1. The left engine fuel control support assembly failed in fatigue and released one of three attachment bolts, which resulted in a slight displacement of the fuel control and changed the propeller control dimension. As a result, Beta pressure was achieved and propeller reverse was available for the left engine before it was available for the right engine.2. The pilot selected thrust reverse without confirmation that the Beta lights were on for both engines, and the aircraft veered from the runway, most likely as a result of temporary asymmetric thrust.",,Landing,Passenger - Scheduled,"Winnipeg International Airport, MB (YWG/CYWG)","Norway House Airport, MB (YNE/CYNE)",,"Norway House Airport, MB (YNE) -Canada",RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during the landing phase, which is consistent with the definition of a runway excursion."
8 Nov 2006,Learjet 35A,TL12-2/31,Royal Thai Air Force - RTAF,7,Nakhon Sawan/Takhli Air Base (TKH),"The pilots apparently lost control shortly after takeoff. The airplane crashed, broke up and burst into flames.The Learjet was on an operation to survey a route to take pictures of an air raid competition due later in November 2006.",,Take off,Military,Nakhon Sawan/Takhli Air Base (TKH/VTPI),Khon Kaen Airport (KKC/VTUK),,Nakhon Sawan/Takhli Air Base (TKH) -Thailand,LOC-I,Loss of Control - In Flight,0.95,"The report indicates that the pilots lost control of the aircraft shortly after takeoff, leading to a crash. This fits the definition of Loss of Control - In Flight."
9 Nov 2006,Let L-410UVP,9Q-CBQ,Gomair,0+1,near Walikale,"The asphalt road that connects Walikale to Mubi and Kisangani in the Democratic Republic of Congo is often used to deliver supplies to the village of Walikale and transport mining products from the local Cassiterite mine. The Let 410 9Q-CBQ took off from this road on a flight back to Goma (GOM). Engine problems forced the crew to return to Walikale. However, the road had opened again for traffic. An emergency landing was carried out, during which the airplane collided with several vehicles. It continued off the road, collided with several houses before coming to rest in a plantation. A passenger of one of the vehicles was fatally injured in the accident.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Walikale Airstrip,Goma Airport (GOM/FZNA),,near Walikale -Congo (Democratic Republic),CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The report describes a collision with vehicles and houses during an emergency landing on a road, which fits the definition of collision with obstacles during takeoff and landing."
10 Nov 2006,Boeing 717-2BD,N956AT,AirTran Airways,0,"Memphis Intn'l Airport, TN","It rained heavily prior to the flight's arrival; however, it was not raining at the time of the accident. The first officer landed the airplane and the captain took over the controls as the airplane slowed. The captained then exited at taxiway S4, and the local controller cleared the flight to cross runway 36C at Kilo. As the captain exited runway 36R, he asked the first officer ""where is Kilo?"" She responded ""on the right,"" indicating that Kilo was to their right. As the captain crossed 36C and entered the junction of taxiways Kilo, Charlie, and Charlie 5 he saw that gate C16 was off of his left side. He saw the marshaller and turned left towards the gate. Both flight crew members did not realize that the airplane had rolled off the taxiway until they felt the nose landing gear impact a concrete drainage ditch. Examination of the accident site by a Federal Aviation Administration (FAA) inspector revealed that the airplane was located in the grass median off the right side of taxiway Charlie, approximately 250 feet south of taxiway Kilo. The nose landing gear assembly had collapsed and the forward pressure bulkhead was punctured. According to the Airport Safety and Certification Division, FAA Southern Region, all of the taxiway signs and taxiway lights were lit and working properly at the time of the accident. The taxiway edge markings were correct and the centerline was in place. The signs and markings were in accordance with the approved sign plan and Airport Certification Manual.Probable Cause: The captain's inadequate visual look out during taxi.",,Taxi,Passenger - Scheduled,"Atlanta Hartsfield Jackson International Airport, GA (ATL/KATL)","Memphis, TN (KMEM)",,"Memphis Intn'l Airport, TN -United States of America",LOC-G,Loss of Control - Ground,0.95,"The incident involved the aircraft rolling off the taxiway and impacting a concrete drainage ditch during taxi, indicating a loss of control while on the ground."
10 Nov 2006,Britten-Norman BN-2T Turbine Islander,IN135,Indian Naval Air Arm,0,Veloor,,,En route,Military,Kochi NAS,,,Veloor -India,UNK,Unknown or Undetermined,0.8,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
11 Nov 2006,Antonov An-28,9Q-COL,TRACEP-Congo Aviation,0,Bukavu-Kamenbe Airport (BKY),,,Landing,Unknown,,Bukavu-Kamenbe Airport (BKY/FZMA),,Bukavu-Kamenbe Airport (BKY) -Congo (Democratic Republic),UNK,Unknown or Undetermined,0.6,The report lacks sufficient details to classify it into a specific ICAO occurrence category.
11 Nov 2006,Boeing 717-2BD,N956AT,Airtran Airways,0,"Memphis International Airport, TN (MEM/KMEM)","It rained heavily prior to the flight's arrival; however, it was not raining at the time of the accident. The first officer landed the airplane and the captain took over the controls as the airplane slowed. The captained then exited at taxiway S4, and the local controller cleared the flight to cross runway 36C at Kilo. As the captain exited runway 36R, he asked the first officer ""where is Kilo?"" She responded ""on the right,"" indicating that Kilo was to their right. As the captain crossed 36C and entered the junction of taxiways Kilo, Charlie, and Charlie 5 he saw that gate C16 was off of his left side. He saw the marshaller and turned left towards the gate. Both flight crew members did not realize that the airplane had rolled off the taxiway until they felt the nose landing gear impact a concrete drainage ditch. Examination of the accident site by a Federal Aviation Administration (FAA) inspector revealed that the airplane was located in the grass median off the right side of taxiway Charlie, approximately 250 feet south of taxiway Kilo. The nose landing gear assembly had collapsed and the forward pressure bulkhead was punctured. According to the Airport Safety and Certification Division, FAA Southern Region, all of the taxiway signs and taxiway lights were lit and working properly at the time of the accident. The taxiway edge markings were correct and the centerline was in place. The signs and markings were in accordance with the approved sign plan and Airport Certification Manual.Probable Cause: The captain's inadequate visual look out during taxi.",,Taxi,Passenger - Scheduled,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","Memphis International Airport, TN (MEM/KMEM)",,"Memphis International Airport, TN (MEM/KMEM) -United States of America",LOC-G,Loss of Control - Ground,0.95,"The incident involved the aircraft losing control while taxiing on the ground, resulting in the nose landing gear impacting a concrete drainage ditch."
15 Nov 2006,CASA C-212 Aviocar 400,AMP-114,Armada de Mexico - Fuerza Aeronaval,0,"3,5 km off Progreso","The CASA had been flying a maritime patrol mission over the Gulf of Mexico. After about five hours one engine flamed out. Shortly afterward, the remaining engine also quit. The crew carried out an emergency ditching off the coast of Progreso.",,En route,Military,CancÃºn Airport (CUN/MMUN),,,"3,5 km off Progreso -Mexico",FUEL,Fuel Related,0.95,"The report describes a situation where both engines flamed out during flight, which is indicative of a fuel-related issue such as fuel exhaustion, fuel starvation, or fuel contamination."
16 Nov 2006,Antonov An-74,YL-KSB,KS Avia,0,Ancona-Falconara Airport (AOI),,,Standing,Cargo,Ancona-Falconara Airport (AOI/LIPY),Roma-Fiumicino Airport (FCO/LIRF),,Ancona-Falconara Airport (AOI) -Italy,ADRM,Aerodrome,0.8,"The report involves an aircraft in the standing phase at an airport, with no specific details provided. Given the location and phase, it is likely related to aerodrome issues."
16 Nov 2006,NAMC YS-11A-600,RP-C3590,Aboitiz Air,0,Manila-Ninoy Aquino International Airport (MNL),"The YS-11 was chartered by the Bangko Sentral ng Pilipinas (Central Bank) to transport personnel from Manila to Tacloban and back. After touchdown on runway 06, directional control was lost and the plane veered off the right side of the runway. The right hand main landing gear collapsed.",,Landing,Cargo,Tacloban-D. Z. Romualdez Airport (TAC/RPVA),Manila-Ninoy Aquino International Airport (MNL/RPLL),,Manila-Ninoy Aquino International Airport (MNL) -Philippines,RE,Runway Excursion,0.95,"The aircraft veered off the side of the runway during the landing phase, which is consistent with the definition of a runway excursion."
16 Nov 2006,Boeing 757-27A,B-27015,Far Eastern Air Transport - FEAT,0,99 NM South of Jeju Island,"Far Eastern Air Transport Flight EF306, a Boeing 757-200 (B-27015), departed TPE at 08:41 Taipei local time and bound for Jeju International Airport, Korea.On the way to the destination, about 99 NM south of Jeju Island, over the open sea area during its descent to FL 310 from FL390 following the instruction of the Incheon area control center (Incheon ACC), the Traffic Alert and Collision Avoidance System (TCAS) issued the Traffic Advisory (TA)/Resolution Advisory (RA) warning.The crew manipulated the aircraft to descend for an avoidance maneuver following the TCAS RA âDESCENDâ warning. During the avoidance maneuver, 4 passengers were seriously injured, 10 passengers and 6 cabin crew sustained minor injury, and the interior of the aircraft sustained minor damage.The other aircraft involved was Thai Airways flight TG659, a Boeing 777-3D7 (HS-TKF).The Closest Point of Approach (CPA) was registered at 02:07:36 with a relative distance, relative altitude and closure rate of the two aircraft of 0.85 NM, -2,611 ft, and 655 knots, respectively.The findings related to the probable causes identify elements that have been shown to have operated in the accident, or almost certainly operated in the accident. These findings are associated with unsafe acts, unsafe conditions, or safety deficiencies that are associated with safety significant events that played a major role in the circumstances leading to the accident.1. ICN control made a non-standard call and gave a confusing instruction to the EF306 during its descent when passing FL340. EF306 flight crew did not fully comprehend the ATC instructions, failed to confirm the instructions and stopped descending at 33,800 ft. Both parties did not apply standard radiotelephony procedures and phraseologies. These anomalies contributed to the TCAS event between EF306 and TG659.2. The EF306 flight crew did not complete the TCAS RA standard operation procedures and commenced an excessive high rate descent. The induced negative G-force resulted in the occupantsâ injury.The findings related to risk identify elements of risk that have the potential to degrade aviation safety. Some of the findings in this category identify unsafe acts, unsafe conditions, and safety deficiencies that made this accident more likely; however, they can not be clearly shown to have operated in the accident. They also identify risks that increase the possibility of property damage and personnel injury and death. Further, some of the findings in this category identify risks that are unrelated to the accident, but nonetheless were safety deficiencies that may warrant future safety actions.1. The EF306 flight crew did not adequately exhibit good CRM performance in this occurrence.2. While concentrating on the radar identification of other aircraft, SSRC momentarily missed monitoring the approaching situations developed between EF306 and TG659.3. About 20 seconds after stopping descent, the pilot of EF306 notified SSRC of climbing in accordance with TCAS instructions, but descended actually. At that time, SSRC did not provide traffic information but attempted to modify the aircraft flight path instead. SSRC did not comply with ATC TCAS operating procedures.4. The human capability of South Sector radar control position could be limited when the control services are performed by only one controller who is paying attention continuously to a large number of aircraft in a relatively broad service area, particularly during a sudden occurrence of abnormal situation.5. Applying RVSM operations, the air traffic on B576 to and from Jeju airport is increasing rapidly.6. Most of the injured passenger did not have their seat belts fastened and lost their protection while the fasten seat best sign was still on.7. The cabin crewmembers did not provide timely injury information to the flight crew, that would have allowed the flight crew to request sufficient medical assistance before landing.8. The controllers did not aware the importance of the number of injuries and the need for more ambulances to meet the flight upon landing. This caused the necessary number of ambulances to arrive at the airport with delay.",,En route,Passenger - Scheduled,Taipei-Taiwan Taoyuan International Airport (TPE/RCTP),Jeju (Cheju) International Airport (CJU/RKPC),,99 NM South of Jeju Island -South Korea,MAC,Airprox/TCAS Alert/Loss of Separation,0.95,"The report describes a Traffic Alert and Collision Avoidance System (TCAS) event involving two aircraft, which led to an avoidance maneuver and subsequent injuries. This fits the definition of an Airprox/TCAS Alert/Loss of Separation occurrence."
17 Nov 2006,McDonnell Douglas DC-10-30F,N305FE,Cielos del Peru,0,Barranquilla-Ernesto Cortissoz International Airport (BAQ/SKBQ),,,Landing,Cargo,"Buenos Aires/Ezeiza-Ministro Pistarini Airport, BA (EZE/SAEZ)",Barranquilla-Ernesto Cortissoz International Airport (BAQ/SKBQ),,Barranquilla-Ernesto Cortissoz International Airport (BAQ/SKBQ) -Colombia,UNK,Unknown or Undetermined,0.7,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
17 Nov 2006,de Havilland Canada DHC-6 Twin Otter 300,PK-YPY,Trigana Air Service,12,Puncak Jaya,"The Trigana aircraft was chartered by the regency administration to take officials to talk with residents in several districts. It flew into a mountain an altitude of 3,180 metres (10,500 feet). The wreckage was found the next morning.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,Mulia Airport (LII/WABQ),Ilaga Airport (ILA/WABL),,Puncak Jaya -Indonesia,CFIT,Controlled Flight Into Terrain,0.95,"The aircraft flew into a mountain during the en route phase, indicating an in-flight collision with terrain without indication of loss of control."
18 Nov 2006,Boeing 727-23F,HK-3667X,Aerosucre Colombia,6,"3,7 km N of Leticia-Alfredo Vásquez Cobo Airport (LET)","Aerosucre flight 142, a Boeing 727 cargo plane, departed BogotÃ¡ at 19:35 hours local time on a flight to Leticia, Colombia. The aircraft carried 13166 kg of cargo, a crew of three and three passengers. Flight time was estimated to be 1 hour and 35 minutes.While en route at FL270, the crew requested weather information for Leticia. A weather report from 01:00Z showed: wind calm, visibility 10 km, scattered clouds at 1000 feet, temperature 24 deg C.The flight descended towards Leticia and was cleared for a straight in approach to runway 21. The air traffic controller instructed the flight to report at 3000 feet.At 20:59 the controller reported that visibility had decreased to 4000 m due to patches of fog. Six minutes later the flight reported at 3000 feet, 9 miles from the airport. The crew requested an increase of the intensity of the runway lights, since there were no approach lights for runway 21. The approach was continued and the flight was cleared to land.The aircraft descended until it impacted a 150-feet high transmission tower. It then hit trees and broke up.PROBABLE CAUSEPerforming a flight under instrument conditions attempts to make an approach and landing under visual flight conditions without meeting the minimum requirements for this type of operation.Performing a visual approach with reduced visibility for a runway without instrument approach procedure, which led to flying below safety minima and having descended to hit a transmission tower of private television channels.The poorly planned approach and inadequate IFR operation that led to an erroneous judgement of the obstacle clearance margin.The crew's inability to circumvent the obstacle on the ground by encountering unforeseen circumstances beyond their capacity.",,Approach,Cargo,BogotÃ¡-Eldorado Airport (BOG/SKBO),Leticia-Alfredo VÃ¡squez Cobo Airport (LET/SKLT),,"3,7 km N of Leticia-Alfredo VÃ¡squez Cobo Airport (LET) -Colombia",CFIT,Controlled Flight Into Terrain,0.95,"The aircraft collided with a transmission tower and subsequently impacted trees while attempting to land under visual flight conditions with reduced visibility, without meeting the minimum requirements for such an operation. This fits the definition of an in-flight collision with terrain or obstacles without indication of loss of control."
19 Nov 2006,McDonnell Douglas DC-9-31,N8950E,Northwest Airlines,0,"Minneapolis-St. Paul International Airport, MN (MSP)",,,Pushback / towing,Passenger - Scheduled,"Memphis International Airport, TN (MEM/KMEM)","Minneapolis-St. Paul International Airport, MN (MSP/KMSP)",,"Minneapolis-St. Paul International Airport, MN (MSP) -United States of America",RAMP,Ground Handling,0.95,"The occurrence took place during the pushback/towing phase, which is part of ground handling operations."
19 Nov 2006,Pilatus Britten-Norman BN-2B-26 Islander,VP-FBI,Falkland Islands Government Air Service - FIGAS,0,West Point Island,"The Islander touched down hard on landing, causing the port engine and undercarriage to rotated down and rearwards. This rapid movement caused a catastrophic failure of the port wing spar and the structure in this area has been severely torn and distorted.",,Landing,Passenger,,West Point Island,,West Point Island -Falkland Islands,ARC,Abnormal Runway Contact,0.95,"The report describes a hard landing that resulted in significant damage to the aircraft's structure, which aligns with the definition of abnormal runway contact."
22 Nov 2006,Cessna 208 Caravan I,FAC-5054,Fuerza Aérea Colombiana,3,Siberia,,,En route,Military,Rionegro/MedellÃ­n-JosÃ© MarÃ­a CÃ³rdova Airport (MDE/SKRG),Melgar Air Base (SKME),,Siberia -Colombia,UNK,Unknown or Undetermined,0.8,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
23 Nov 2006,PZL An-28,YV1756,T.A. Corpor. 2006,0,Charallave-Óscar Machado Zuloaga Airport,"A mechanic was working on the An-28, which was parked on the apron at Charallave-Oscar Machado Zuloaga Airport (SVCS). The airplane suddenly rolled forward and went down an incline into bushes. The mechanic reported that the Antonov began to roll due to the rotor wash of a helicopter nearby.",,Standing,-,-,-,,Charallave-Ãscar Machado Zuloaga Airport -Venezuela,LOC-G,Loss of Control - Ground,0.95,"The incident involved the aircraft rolling forward unexpectedly while on the ground, which aligns with the definition of loss of control while the aircraft is on the ground."
24 Nov 2006,Embraer EMB-120ER Brasilia,PP-PTB,Puma Air,0,"Altamira Airport, PA (ATM)",The Embraer EMB-120ER Brasilia sustained substantial damage in a landing accident at Altamira Airport in Brazil.It suffered multiple birdstrikes on final approach to runway 25 at Altamira. The aircraft touched down hard just short of the runway threshold. It then bounced and touched down on the runway.,,Landing,Passenger - Scheduled,"BelÃ©m/Val-de-Cans-Julio Cezar Ribeiro International Airport , PA (BEL/SBBE)","Altamira Airport, PA (ATM/SBHT)",,"Altamira Airport, PA (ATM) -Brazil",BIRD,Bird Strike,0.9,"The report indicates that the aircraft sustained multiple birdstrikes on final approach, which directly contributed to the landing accident."
26 Nov 2006,Raytheon 400A,PR-MMS,Líder Táxi Aéreo S/A - Air Brasil,0,"Near Apucarana Airport, PR (APU/SSAP)",The aircraft was scheduled to operate a service to SÃ£o Paulo Congonhas Airport from Apucarana with 5 Passengers and 2 Crew. While climbing after takeoff the crew noticed they were nearing an apartment building. The crew attempted to avoid the building but the flaps struck the building. The crew decided to continue to SÃ£o Paulo and landed safely.Probable Cause:The poorly positioned building was a hazard to pilots and posed a risk to safe operations at the airport.,,Initial climb,Passenger - Non-Scheduled/charter/Air Taxi,"Apucarana Airport, PR (APU/SSAP)","SÃ£o Paulo-Congonhas Airport, SP (CGH/SBSP)",,"Near Apucarana Airport, PR (APU/SSAP) -Brazil",CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The report describes a collision with an apartment building during the initial climb phase after takeoff, which fits the definition of a collision with man-made obstacles during takeoff or landing."
