Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
4 Nov 2004,Boeing 737-3T0,9M-AAP,AirAsia,0,Kota Kinabalu Airport (BKI/WBKK),"During landing in heavy rain the Boeing 737-300 departed the runway. One of the thrust reversers was locked out, and recorded in accordance with MEL procedures. Three passengers suffered minor injuries during evacuation.",,Landing,Passenger - Scheduled,Kuala Lumpur International Airport (KUL/WMKK),Kota Kinabalu Airport (BKI/WBKK),,Kota Kinabalu Airport (BKI/WBKK) -Malaysia,RE,Runway Excursion,0.95,"The aircraft departed the runway during the landing phase, which is a characteristic of a runway excursion."
4 Nov 2004,Cessna 208B Grand Caravan,G-BZAH,Army Parachute Association,0,Netheravon Airport,"The aircraft was being taxied from the dispersal to the holding point in preparation for departure for a local flight when the pilot heard two loud bangs from the area of the nose wheel. The pilot contacted ATC on the radio and requested them to look for damage or anything abnormal. ATC reported that a ÂpanelÂ appeared to be loose so the pilot returned the aircraft to dispersal andshut down the engine.Examination by the operatorÂs aircraft engineer found that the rear support of the nose landing gear (NLG) spring had come away from its rear fuselage mounting point and had dislodged the composite fairing that was fitted immediately below the spring and its supports.Examination of the four bolts that attach the NLG rear spring support to the fuselage has shown that one bolt failed due to fatigue and the remaining three were pulled from their anchor nuts causing the bolt threads to strip. The fatigue crack initiated at multiple origins in the end thread at one side of the bolt indicating that it was due to bending fatigue.From the geometry of the NLG it can be seen that towing the aircraft by the nose wheel increases the forward load on the NLG rear spring support. A sudden start, jerk or attempt to start towing with the parking brake on or wheel chocks in place could substantially increase the forward loads on the rear support attachment bolts. Therefore, any of these reasons could be the cause of the forward hole elongation seen in the fuselage structure.",,Taxi,Parachuting,Netheravon Airport (EGDN),Netheravon Airport (EGDN),,Netheravon Airport -United Kingdom,SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes a failure of the nose landing gear spring support and associated components, which is a malfunction of an aircraft system not related to the powerplant."
4 Nov 2004,Rockwell Sabreliner 60,XA-GUR,Servicios Aéreos Jemsa,0,Toluca Airport (TLC),,,Landing,Unknown,,Toluca Airport (TLC/MMTO),,Toluca Airport (TLC) -Mexico,UNK,Unknown or Undetermined,0.6,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
7 Nov 2004,Boeing 747-230F (SCD),TF-ARR,"Lufthansa Cargo, lsf Air Atlanta Icelandic",0,Sharjah Airport (SHJ),"The aircraft, a Boeing 747-230C, was owned and operated by Air Atlanta Icelandic on a wet lease agreement with Lufthansa. The aircraft was operating a cargo flight, DLH8457, from Sharjah (SHJ) to Frankfurt (FRA).After push back and engines start-up, at 16:23:24 hr the crew was cleared by ATC to taxi the aircraft to runway 30. From the performance and speed reference cards the crew ascertained the decision speeds for a reduced engine thrust 10Â° flap takeoff as follows; V1 - 162 KIAS, Vr - 174 KIAS and V2 - 180 KIAS. The crew lined-up the aircraft for a full length takeoff and was cleared for takeoff at 16:31:42. A surface wind check of 340Â°/08 kt was passed by the tower controller.The takeoff roll commenced at 16:33:32. During the roll, the first officer made the 80 KIAS call at 16:33:57 followed by the V1 call 26 seconds later. At the same time of the V1 call, the tower controller transmitted to the crew ""and Lufthansa there was a bang and youÂve got smoke coming on the right hand side"". The commander then aborted the takeoff at 16:34:26 whilst maintaining the aircraft on the runway centreline. The speed of the aircraft when aborting actions were first initiated by the crew was 165 KIAS.The crew indicated that the power levers were brought to idle, full reverse thrust selected, speed brakes deployed and manual application of brakes were made. The aircraft acceleration however, continued to 171 KIAS before decelerating normally but was not able to come to a halt within the accelerate stop distance available.Just prior to reaching the end of the runway, the commander turned the aircraft to the left to avoid the elevated approach lights at the end of the runway and it came to a stop in an open sand area approximately 30 metres from the prepared surface of the runway in a nose low attitude. The commander then ordered an evacuation and the crew exited through the right upper deck door using ladders provided by personnel from the airport RFF services.A post accident aircraft inspection found the No 9 wheel of the Right Body Landing Gear had suffered a broken wheel rim, brake and a burst tyre. The No 10 and 12 wheels of the same gear had their tyres blown as well.CAUSE:The cause of this accident was the termination of the take-off at a speed above V1 with insufficient runway remaining to stop the aircraft safely as a result of the commanderÂs interpretation that there was smoke and 'fire'.CONTRIBUTORY CAUSES:a) The failure of the No 9 wheel rim during the take-off roll which caused the bang and smoke.b) The probable use of watermist as a medium to cool hot brakes which may have subject the wheel rims to fail under normal operating loads.c) The continued usage of the inboard wheel half that should have been retired during year 2000.",,Take off,Cargo,Sharjah Airport (SHJ/OMSJ),Frankfurt International Airport (FRA/EDDF),,Sharjah Airport (SHJ) -United Arab Emirates,RE,Runway Excursion,0.95,"The aircraft departed the runway surface during the takeoff phase and came to a stop in an open sand area, which aligns with the definition of a runway excursion."
13 Nov 2004,Saab 340B,N305CE,"ATA Connection, opb Chicago Express Airlines",0,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)","A ramp services employee sustained serious injuries when he was struck by a rotating propeller blade while conducting arrival activities after the air carrier flight had parked at the gate.  The airplane was not damaged.  The captain of the flight reported that he had shut down the left (No. 1) engine prior to arrival at the gate.  He parked the airplane normally and when he was notified that the wheels chocks had been installed he feathered the right (No. 2) engine propeller.  After the cabin door was opened, the captain noted that he heard ""three or four quick thumps"" and received a signal from ramp personnel to shut down the right (No. 2) engine.  When he exited the aircraft he saw the ramp service employee lying beneath the aircraft.  An employee on the ramp stated that the ramp employee involved walked outside of the left wing with two chocks toward the nose of the aircraft.  She reported that he walked to the nose landing gear, slowed down, and then continued walking around to the other side of the aircraft.  She noted that she was unable to determine his distance from the right (No. 2) engine propeller.  She stated that she heard the ""sound of something hit the [propeller]"" and she saw the individual ""flip and land on the ground.""  The ramp services employee involved was hired approximately one month prior to the accident.  He had received one week of general training, followed by specific training and mentoring at his assigned work location.  In a statement prepared after the accident, the mentor assigned to the individual involved reported that he was specifically trained to chock the main landing gear by approaching from the rear.  The mentor also stated that he never observed the individual install main landing gear chocks by approaching from the front of the aircraft.  The mentoring program was to be continued until the individual was proficient in all required tasks.  According to the airline station manager, a mentor was to supervise the individual in training during ramp operations.Probable Cause: Failure of the ramp employee to maintain clearance to the rotating propeller resulting in inadvertent contact with a propeller blade.",,Standing,Passenger - Scheduled,"Chicago-Midway Airport, IL (MDW/KMDW)","Milwaukee-General Mitchell Airport, WI (MKE/KMKE)",,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE) -United States of America",RAMP,Ground Handling,0.95,The incident involved a ramp services employee who was injured by a rotating propeller blade while conducting arrival activities after the aircraft had parked at the gate. This fits the description of occurrences during ground handling operations.
15 Nov 2004,Yakovlev Yak-40,YV-1100CP,private,0,Caracas-La Carlota Airport,"The Yakovlev lost directional control on landing and ran off the side of the runway. It ran past the apron where the right wing first struck the nose of a Beechcraft 90 (YV-2816P), causing the nose gear of the Beech to collapse. It then cut off the tail of a Cessna 560 Citation V (N560VP).",,Taxi,Unknown,,Caracas/La Carlota-Gen. Francisco de Miranda Air Base (SVFM),,Caracas-La Carlota Airport -Venezuela,LOC-G,Loss of Control - Ground,0.95,"The Yakovlev lost directional control while on the ground during the taxi phase, leading to a runway excursion and subsequent collisions with other aircraft."
16 Nov 2004,Let L-410UVP-E20,5H-PAC,Precision Air,0,Kilimanjaro Airport (JRO),"The Let L-410 aircraft was on a base training flight at Kilimanjaro International Airport. At 04:10 UTC it was cleared to the local flying area for upper air works, followed by VOR/ILS approaches to runway 09 via NDB KB. 5H-PAC took off and proceeded to the local flying area where the crew members did upper air works for about 30 minutes. According to the commander, these included clean and dirty stalls, level flights at different speeds, 45 degree turns left and right and exercises on unusual attitudes. Subsequent to these they returned to the airport via NDB KB for ILS approach to runway 09. They carried out a missed approach and proceeded to join right hand circuits for touch-and-go operations on runway 09. The last operations before the accident was simulated engine failure after take off followed by single engine overshoot, this time using runway 27.This was approved and the commander was reminded that the surface wind was 090 degrees 08 knots. The aircraft turned left and positioned on right base for runway 27. It was subsequently given a landing clearance. The controller, who was handling the flight, said that the final approach was perfect. The landing gear was down. The aircraft passed the threshold of runway 27 at about 70 feet above the ground and continued to flare on a straight and level attitude with the landing gear retracted. It continued in this attitude for a distance of about one and a half kilometers down the runway subsequent to which it drifted off the runway to the right. The controller asked the pilot to explain his intentions. There was no reply. Instead, the aircraft was observed to yaw violently as it drifted further to the right. Moments later, it impacted the ground on a grass hedge and skidded along the width of taxiway Y before it came to rest. The commander said that he took the controls immediately when the aircraft started yawing but there was no time effect recovery.There was fuel spillage but fire did not break out. The two pilots, who had not put on their shoulder straps, sustained facial injuries.CONCLUSIONS: ""Given that the aircraft was practicing a single engine overshoot, the pilot appears to have descended too low for safe recovery. The landing gear should also have been retracted after power had been applied and positive climb achieved. The standard single engine overshoot procedure was not applied.""",,Initial climb,Training,Kilimanjaro Airport (JRO/HTKJ),Kilimanjaro Airport (JRO/HTKJ),,Kilimanjaro Airport (JRO) -Tanzania,ARC,Abnormal Runway Contact,0.9,"The aircraft experienced an abnormal runway contact during a training flight, including a simulated engine failure and subsequent single engine overshoot, which led to the aircraft drifting off the runway and impacting the ground."
18 Nov 2004,British Aerospace 3101 Jetstream 31,YV-1083C,RAVSA - Rutas Aéreas de Venezuela SA,2,Caracas-Simon Bolivar Airport (CCS),"The Jetstream 31 aircraft was destroyed in a runway excursion accident at Caracas-Simon Bolivar Airport (CCS), Venezuela.The aircraft landed on runway 09 which was wet due to rain. The Jetstream went off the right side of the runway and collided with the airport fire station.",,Landing,Passenger - Scheduled,El Vigia Airport (VIG/SVVG),Caracas-SimÃ³n BolÃ­var International Airport (CCS/SVMI),,Caracas-Simon Bolivar Airport (CCS) -Venezuela,RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during the landing phase, which is consistent with the definition of a runway excursion."
19 Nov 2004,Beechcraft 99,N1049C,Ameriflight,0,"Phoenix, Arizona","The airplane collided with a cargo container dolly while taxing in the ramp area.  Shortly after landing, the air traffic control tower ground controller instructed the pilot to follow a DC-10 to the south cargo ramp area.  The pilot complied with instructions and followed the DC-10 south, along the taxiway on the eastern side of the ramp.  The DC-10 stopped, and the pilot assumed that the crew was awaiting parking assistance.  The pilot attempted to maneuver the airplane in a right turn, toward the middle of the ramp, and around the DC-10.  During the right turn, the airplane's right main gear collided with a short, square steel cargo container dolly.  The pilot stated that the eastern taxiway he was following does not conveniently facilitate access to the loading or unloading area used by his company.  He added that regardless of the position of the DC-10, he would have made a right turn to proceed on a more direct course to his loading area.  The pilot had maneuvered approximately 170 feet west of the easterly taxiway to avoid the FedEx airplane when the airplane collided with the cargo container dolly.Probable Cause: the pilot's inadequate visual lookout and failure to maintain clearance from obstacles while taxing in a nonmovement area at night.",,Unknown,Unknown,"Lake Havasu City Airport, AZ (KHII)","Phoenix-Sky Harbor International Airport, AZ (PHX/KPHX)",,"Phoenix, Arizona -United States of America",RAMP,Ground Handling,0.95,"The incident occurred during taxiing in the ramp area and involved a collision with a cargo container dolly, which falls under ground handling operations."
19 Nov 2004,Beechcraft 200 Super King Air,YV-2584P,Unknown,0,Cabimas-Oro Negro Airport (CBS),"The Beechcraft 200 Super King Air landed at Cabimas-Oro Negro Airport (CBS) in Venezuela without prior contact with the control tower. The aircraft went off the runway and came to rest in shrubs. Both pilots flew away.Authorities suspect the aircraft was used for smuggling activities. Fuel drums with hoses and a transfer pump were found to be on board. The original registration, YV-2584P, had been painted over.",,Landing,Illegal Flight,,,,Cabimas-Oro Negro Airport (CBS) -Venezuela,RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during landing and came to rest in shrubs, which is consistent with the definition of a runway excursion."
19 Nov 2004,de Havilland Canada DHC-6 Twin Otter 300,HB-LOK,Zimex Aviation,0,Menzel Lejmat North,"The Twin Otter departed the dirt runway of the Menzel Lejmat North oil field near Hassi Messaoud. This caused severe damage to wing and propeller.CAUSE (translated from French):By examining the flight manual, the Commission noted that among the instructions to follow, is checking the position of the nose wheel after a take-off as well as before landing.If the wheel is not centered after takeoff, it can gradually drift up to its full limit deflection.This verification must be done by centering the control lever until it gets stuck in a centered position and resistance is felt.On the other hand, there is no relationship between the guidance system of the nose wheel and the rudder pedals.There is therefore a high probability that the accident is due to the maneuver, voluntarily or not, of the nose wheel in the landing phase in which only the use of the rudder is permitted.This operation resulted in the deflection and wheel locking, rendering the aircraft uncontrollable.",,Landing,Survey,Menzel Lejmat North,Menzel Lejmat North,,Menzel Lejmat North -Algeria,LOC-G,Loss of Control - Ground,0.95,"The report describes a loss of control of the aircraft on the ground during the landing phase, resulting in the aircraft departing the runway and causing severe damage. The narrative indicates that the nose wheel deflection and locking rendered the aircraft uncontrollable, which aligns with the definition of 'Loss of Control - Ground'."
19 Nov 2004,Airbus A340-642,EC-IZX,Iberia,0,Lisbon Airport,"The Iberia Airbus A340-642, EC-IZX, took off from Madrid at 01:00 hours UTC, bound for Mexico City.The crew requested FL340 and was initially cleared to climb to FL330.At some point, the presence of the pilot in command was requested in the passenger cabin because a passenger was not feeling well. The passenger had suffered a low blood pressure state and it seemed he had fainted. It was called whether there was a doctor on board.Later on, the passenger felt better and it was decided to continue the flight to Mexico. When the Commander returned to the cockpit, where both first officers were seated, he was told that some spurious warnings had been noticed. They were described like flicker indication of smoke warning of such a short duration that they couldnât find out the origin. The elapsed time between every warning was inconstant.A few minutes later, a smoke warning flashed again but this time the crew was able to identify that it was an âIFE smokeâ warning. The pilots waited for some time and it appeared again, and therefore they accomplished the procedure and switched off the âPAX SYSâ.After a while, an âAvionics Smokeâ warning appeared, and they intended to apply the corresponding procedure, but the warning disappeared suddenly. They decided to review the procedure to be prepared just in case the warning was displayed again.The additional First Office went downstairs to the avionics bay to check the status of the equipment. Nothing anomalous (abnormal high temperature, smoke or fire evidences) was perceived before he came upstairs.After some time, the âFWD Cargo Smokeâ warning was displayed and, from that moment on, an acid smell with irritating itching effects on the eyes of the crew was noticed. They donned the oxygen masks and applied the procedure of Cargo Compartment Smoke Checklist, including the discharge of the fire extinguisher bottles.They asked the cabin crew for a report on the situation. The pilots were told that in the passenger cabin everything was normal.The ECAM displayed the âLand ASAPâ warning in red (at 02:55 hours) and the Commander declared emergency condition to ATC, reported the intention to divert from the point where he was â DETOX â to Lisbon Airport and requested descent, in the event of any smoke evacuation procedure was needed and also to burn more fuel.During descent, they were dumping the fuel. At some point during that descent â when about crossing FL110 descending -, the additional First Officer moved his mask to readjust the goggles and noticed that the smell had disappeared.In contact with ATC, the flight crew told the controller that if everything was normal during the landing, they would proceed normally to the apron. Otherwise, if the smoke or the emergency appeared again, they would stop the aircraft where needed and would order an emergency evacuation.At Lisbon Airport, the adequate means of emergency assistance have been deployed.The ILS approach was normal and so was the touchdown on RWY 03, at 03:13. However, when they were leaving the runway entering S1 taxiway, the flight crew noticed some smell of smoke and shortly afterwards the Chief Cabin Attendant entered the cockpit stating that there was a âsmellâ of smoke âall along the cabinâ.The Commander decided to stop the aircraft just there and to order an immediate passenger evacuation. The emergency evacuation was performed accordingly with the required parameters for this kind of emergency and the slide ramps were been inflated.Among the 304 occupants, four passengers received minor injuries. One female passenger was seriously injured during the emergency evacuation for being immobilized at the end of the slide ramp, due to a broken ankle, and of being hit by other passengers.When the evacuation was completed, the Commander went to the rear part of the cabin to check that every passenger had left the aircraft, and it was difficult for him to progress because of the itching he was feeling in the eyes. He also noticed a kind of thin fog in the cabin through the emergency lighting.The aircraft was immobilized at the RWY 03 and TWY S1 intersection, interfering with the traffic, so the runway was closed until 06:50 hours.Cause of the occurrenceThe cause of the spurious indications, before FIREX was discharged, was determined to be SDCU PN RA12811M0103 desynchronization upon smoke detector 3WH electrical disconnection from the control loop, since engine start.",,Taxi,Passenger - Scheduled,Madrid-Barajas Adolfo SuÃ¡rez Airport (MAD/LEMD),Mexico City-Benito JuÃ¡rez International Airport (MEX/MMMX),,Lisbon Airport -Portugal,EVAC,Evacuation,0.95,"The report describes an emergency evacuation due to the presence of smoke and an acid smell in the cabin, which led to the Commander ordering an immediate passenger evacuation."
20 Nov 2004,IAI Arava 201,3D-DAC,Umbutfo Swaziland Defence Force Air Wing,0,within South-Eastern Eswatini,The Arava landed on an agricultural airstrip due to deteriorating weather circumstances. Takeoff was later attempted with the control locks still engaged. Itfailed to get airborne and was damaged beyond repair after it overran into a sugar cane field.,,Take off,Military,,,,within South-Eastern Eswatini -Eswatini,SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.9,"The incident involved an attempted takeoff with control locks still engaged, which is a failure or malfunction of an aircraft system or component other than the powerplant."
21 Nov 2004,Canadair CL-600-2B19 Regional Jet CRJ-200LR,B-3072,China Yunnan Airlines,53+2,near Baotou Airport (BAV),"China Yunnan Airlines flight 5210, a Canadair CRJ-200, crashed following a loss of control after takeoff from Baotou Airport, China, killing all 53 occupants and 2 persons on the ground.Regional Jet B-3072 was parked overnight at the Baotou Airport in cold weather conditions. Prior to departure on the morning service to Shanghai (SHA), flight MU5210 was not de-iced. The wings were contaminated by the overnight frost, which severely degraded the aerodynamic characteristics of the wing. Shortly after the airplane rotated, it entered a stall. The pilots were not able to regain control. The CRJ200 crashed into a frozen lake in Nanhai Park just two kilometers past the runway. The aircraft struck a park ticket office, killing two park employees, before it crashed into the water.",,Initial climb,Passenger - Scheduled,Baotou Airport (BAV/ZBOW),Shanghai-Hongqiao Airport (SHA/ZSSS),,near Baotou Airport (BAV) -China,LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control of the aircraft shortly after takeoff, leading to a stall and subsequent crash. This fits the definition of 'Loss of Control - In Flight' as it involves the inability to maintain control of the aircraft while airborne."
22 Nov 2004,Hawker Siddeley HS-748-208 Srs. 2A,L5-2/16,Royal Thai Air Force - RTAF,0,Bangkok International Airport (BKK),,,Landing,Military,,Bangkok-Don Muang International Airport (BKK/VTBD),,Bangkok International Airport (BKK) -Thailand,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to determine a specific occurrence category.
22 Nov 2004,Gulfstream Aerospace G-1159A Gulfstream III,N85VT,Business Jet Services,3,"5 km SW of Houston-William P. Hobby Airport, TX (HOU)","A Gulfstream III corporate jet, registered N85VT, was destroyed in an accident near Houston-Hobby Airport, TX (HOU). The three crew members were killed.The accident flight was scheduled to depart from Dallas-Love Field, TX (DAL), about 05:00 as a positioning flight to Houston-Hobby (HOU). The flight crew planned to pick up former President George H.W. Bush and other passengers at Houston and transport them to Guayaquil, Ecuador. The flight was scheduled to depart Houston about 06:54.The departure was delayed by 30 minutes because of poor weather conditions at Houston and Dallas. The captain was the flying pilot, and the first officer performed the nonflying pilot duties.At 05:43, the flight crew received the Houston ATIS, which reported winds were calm, the visibility was 1/8 statute mile (sm) in fog, the runway visual range (RVR) for runway 4 was variable between 1,600 and 2,400 feet, and the clouds were broken at 100 feet and overcast at 9,000 feet.At 05:58, the first officer contacted the Houston Terminal Radar Approach Control (TRACON) and reported, ""approach Gulfstream eight five Victor Tango's with you out of one eight zero for one one thousand [feet], [ATIS] information ""Kilo.""The controller cleared the flight directly to the CARCO navigational approach fix, adding, ""when you're able for the ILS runway four."" The first officer acknowledged the transmission; however, he read back, ""ILS runway one four"" instead of ""runway four."" He then stated, ""I'll set up our ILS, in here, one oh nine nine.""At 06:05, the Houston TRACON controller instructed the flight crew to descend to and maintain 3,000 feet. Radar data indicated that, about this time, the airplane was at an altitude of about 11,000 feet and was located about 29 miles northwest of HOU. At 06:09, the first officer started the before landing checklist, and, about 1 minute later, he stated, ""five miles from CARCO."" At 06:10, the controller instructed the flight crew to turn left heading 070Â° and to maintain an altitude of ""2,000 feet or above 'til established [on the] localizer."""" The controller thencleared the flight for the ILS runway 4 approach. At 06:11, the first officer stated, ""localizer's alive.""The airplane was descending through an altitude of about 2,900 feet on a southeasterly heading when it started turning left to converge on the ILS localizer. The airplane continued descending during the inbound turn and leveled off at an altitude of about 2,300 feet. At 06:11, the Houston TRACON controller instructed the flight crew to contact the HOU air traffic control tower (ATCT). About 16 seconds later, the first officer contacted the HOU ATCT and stated, ""with you on the ILS."" The ATCT controller reported calm winds and then cleared the flight to land on runway 4. About this time, the airplane was still at an altitude of about 2,300 feet and was located about 11 miles southwest of HOU. At 06:12, the captain asked the first officer to get the RVR. He then stated, ""I can't get approach [APR] mode on my thing."" The first officer replied that he could not get the APR mode to activate either. About 06:13, the airplane descended through 2,000 feet. The airplane was about 1,000 feet below the glideslope about this time and that the airplane remained 600 to 1,000 feet below the glideslope until impact.At 06:12:31, the HOU ATCT controller reported to the first officer that the RVR was 1,600 feet. The first officer acknowledged the transmission. At 06:12:40, the first officer stated, ""gear down."" At 06:12:57, the first officer asked, ""what [is] wrong with this?"" The captain responded, ""I don't know."" At 06:13:03, the first officer further asked, ""what do we have set wrong? we have long range [navigation or NAV] or something that we shouldn't have?"" Five seconds later, the captain reported, ""got NAV VOR one."" The first officer stated, ""okay, we're high on the glideslope now,"" and the captain replied, ""just gonna have to do it this way."" At 06:13:24, the first officer stated, ""guess so. yeah you're on [the] glideslope now."" However, the airplane was at an altitude of about 1,700 feet and was 700 feet below the glideslope. At 06:13:44, the captain asked the first officer if they were going to descend to an altitude of 244 feet, which was the decision height. The first officer replied, ""yeah."" At 06: 14:05, the captain asked, ""what happened? did you change my frequency?"" The first officer responded, ""yeah we were down there the VOR frequency was on."" He then stated, ""we're all squared away now you got it."" The captain responded, ""yeah, but I, I don't know if I can get back on it in time."" The first officer replied, ""yeah you will you're squared away now."" At that moment the airplane turned right and subsequently intersected the ILS runway 4 localizer centerline. About this time, the airplane was at an altitude of about 900 feet and was 800 feet below the glideslope.At 06:14:32, the first officer stated, ""I'm, I'm outside,"" and, 8 seconds later, he stated, ""okay, comin' up on two forty four."" At 06:14:35, the automated radar terminal system minimum safe altitude warning (MSAW) provided visual and aural warnings to the Houston TRACON and HOU ATCT controllers. At 06:14:42, the captain completed the before landing checklist, stating, ""give me full flaps."" At 06:14:45, the first officer stated, ""up,"" seven times in quick succession. The HOU ATCT controller simultaneously stated, ""check your altitude, altitude indicates four hundred feet."" The flight crew did not respond to the controller's transmission. No further communications were received from the flight crew.The airplane tracked the ILS runway 4 localizer and continued to descend until about 06:14:47. The airplane impacted a light pole at an altitude of about 198 feet and about 3 1/4 miles from the runway 4 threshold.PROBABLE CAUSE: ""The National Transportation Safety Board determines that the probable cause of this accident was the flight crewÂs failure to adequately monitor and cross-check the flight instruments during the approach. Contributing to the accident was the flight crewÂs failure to select the instrument landing system frequency in a timely manner and to adhere to approved company approach procedures, including the stabilized approach criteria.""",,Approach,Ferry/positioning,"Dallas-Love Field, TX (DAL/KDAL)","Houston-William P. Hobby Airport, TX (HOU/KHOU)",,"5 km SW of Houston-William P. Hobby Airport, TX (HOU) -United States of America",CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with terrain during an approach phase without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
25 Nov 2004,Reims Cessna F406 Caravan II,5H-RAS,Regional Air Services,0,Arusha Airport (ARK),"The aircraft was taking off for a scheduled flight from Arusha to Seronera. At 12:15 hours the aircraft taxied from the apron to the threshold of runway 27 at which point take off for Seronera was initiated.The controller, who was handling the flight, said that the initial segment of the take off roll was normal. When the aircraft had covered about 500 metres he saw the left main landing gear collapsing and the aircraft swinging to the left of the runway. It continued to run on its belly pod on a grass hedge parallel to runway 27 and came to rest at the eastern edge of the apron.There was no fire and all the occupants deplaned without injuries. The aircraft sustained damage to propellers, the right wing, the fuselage and underside structure. The cargo pod in the belly was completely destroyed and its debris was scattered along the wreckage trail.CONCLUSIONS:""There does not appear to be any defects in the aircraft, which could have contributed to this accident. The available evidence would point to premature rotation and premature retraction of the  landing gear. Much of the pilotÂs recent flying was on low speed aircraft. He had flown Cessna 208s and Twin Otters for many years. His experience on the Cessna 406 was 80 hours. In fact he had flown a Twin Otter only hours before switching to the Cessna 406.""",,Take off,Passenger - Scheduled,Arusha Airport (ARK/HTAR),Seronera Airstrip (SEU/HTSN),,Arusha Airport (ARK) -Tanzania,LOC-G,Loss of Control - Ground,0.95,"The aircraft lost control on the ground during the takeoff roll, resulting in the collapse of the left main landing gear and subsequent damage. The narrative indicates that the aircraft swung to the left of the runway and continued to run on its belly pod, which aligns with the definition of loss of control while the aircraft is on the ground."
27 Nov 2004,CASA C-212 Aviocar 200,N960BW,"U.S. Department of Defense, lsf Presidential Airways",6,148 km W of Bagram,"The CASA 212 was contracted by the US Department of Defense to supply American forces deployed in remote areas of Afghanistan. After departure the did not follow the intended course of 170 degrees but instead flew to the northwest. The airplane entered a box canyon and struck the 14,650 foot level of Baba Mountain, which has a peak elevation of 16,739 feet. The flight was about 25 nm north of the typical route between Bagram and Farah.PROBABLE CAUSE: ""The captainÂs inappropriate decision to fly a nonstandard route and his failure to maintain adequate terrain clearance, which resulted in the inflight collision with mountainous terrain. Factors were the operatorÂs failure to require its flight crews to file and to fly a defined route of flight, the operatorÂs failure to ensure that the flight crews adhered to company policies and FAA and DoD Federal safety regulations, and the lack of in-country oversight by the FAA and the DoD of the operator. Contributing to the death of one of the passengers was the operatorÂs lack of flight-locating procedures and its failure to adequately mitigate the limited communications capability at remote sites.""",,En route,Military,Bagram Air Base (OAI/OAIX),Farah Airport (FAH/OAFR),,148 km W of Bagram -Afghanistan,CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with mountainous terrain without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
28 Nov 2004,Boeing 737-406,PH-BTC,KLM Royal Dutch Airlines,0,Barcelona Airport (BCN),"At 16:46 KLM Flight 1673 departed Amsterdam for Barcelona. Upon rotation from runway 18L the aircraft suffered a bird strike. A bird collided with the nose gear. The gear was retracted normally and there was no abnormal indication in the cockpit. The crew reported the impact to the ATC and the flight to Barcelona continued normally. The aircraft touched down on Barcelona's runway 25R. After touchdown of the nose landing gear, the aircraft started deviating to the left of the runway centreline. The veering to the left continued and the aircraft left the paved surface of the runway and went through an area of soft sand where some construction works were being carried out. The nose landing gear leg collapsed rearwards and the left main landing gear leg detached from its fittings shortly before the aircraft came to a stop close to the edge of a rain drainage canal. The final position of the aircraft was at a longitudinal distance of approximately 1606 m from runway 25R threshold, and at a lateral distance of approximately 84 m from the runway centreline.CAUSES: ""It is considered that the accident probably happened because during the takeoff a bird strike broke one of the cables of the nose wheel steering system of the aircraft and jammed the other, which made that the nose wheels were rotated to the left during landing, causing a veering to the left that could not be arrested by full rudder deflection as the aircraft decelerated. The subsequent application of brakes and other actions by the crew could not avoid that the aircraft went outside the runway surface.The damages to the aircraft were increased by the condition of the runway strip due to the airport construction works.Contributing to the breaking of the cable was the fact that it was severely worn locally. The wear could be traced back to the incorrect application of grease to the cable system during maintenance. Despite the training and experience of the flight crew, they were unable to quickly recognize the possible cause of the deviation of the aircraft and to keep the aircraft on the runway.""",,Landing,Passenger - Scheduled,Amsterdam-Schiphol International Airport (AMS/EHAM),Barcelona-El Prat Airport (BCN/LEBL),,Barcelona Airport (BCN) -Spain,RE,Runway Excursion,0.95,"The aircraft departed the side of the runway surface during landing, which is a characteristic of a runway excursion. The narrative describes the aircraft veering off the runway and coming to a stop outside the paved surface, fitting the definition of a runway excursion."
